timestamp,service,latency,latency_delta,rolling_mean,rolling_std,safe_std,z_score,is_spike,risk_score
2026-02-12 15:52:30.795692+00:00,order,0.5196473086382943,-0.1067926493880249,0.5196473086382943,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:36.008955+00:00,order,0.4532302328000034,-0.0664170758382909,0.4532302328000034,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:41.222455+00:00,order,0.486281114346945,0.0330508815469415,0.486281114346945,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:46.457127+00:00,order,0.5290470717391342,0.0427659573921892,0.6510402137461966,0.2091930195408123,0.2091930195408123,-0.5831606727358425,0,0.3582056476372414
2026-02-12 15:52:51.678549+00:00,order,0.510613244918362,-0.0184338268207722,0.6517289328267297,0.208680675155674,0.208680675155674,-0.6762278673053774,0,0.33710372284691004
2026-02-12 15:52:56.895865+00:00,order,0.6655751210789492,0.1549618761605872,0.6615355529268313,0.2042244529839465,0.2042244529839465,0.019780041484236274,0,0.5049448491494076
2026-02-12 15:53:02.106757+00:00,order,0.7327665636666593,0.06719144258771,0.6731594243379416,0.2011566656723228,0.2011566656723228,0.2963219693938236,0,0.5735431464239287
2026-02-12 15:53:07.335374+00:00,order,0.7359631622162065,0.0031965985495472,0.6647150774587526,0.194348260286965,0.194348260286965,0.3666000645040636,0,0.5906371794007628
2026-02-12 15:53:12.567436+00:00,order,0.6802587458571386,-0.0557044163590678,0.6434141721450886,0.1644518666881753,0.1644518666881753,0.2240447278224744,0,0.5557780571189662
2026-02-12 15:53:17.830359+00:00,order,0.838985732483868,0.1587269866267293,0.6338984033827437,0.1453439520842951,0.1453439520842951,1.4110482490676999,0,0.8039312273851169
2026-02-12 15:53:23.050660+00:00,order,0.8389896403333297,3.907849461692869e-06,0.6230141287306605,0.1175014730252789,0.1175014730252789,1.838066417739332,1,0.8627198655339152
2026-02-12 15:53:28.264586+00:00,order,0.776764522062507,-0.0622251182708226,0.6243227437731792,0.1191315264741129,0.1191315264741129,1.2796090405376714,0,0.7823832191242798
2026-02-12 15:53:33.482350+00:00,order,0.7188900863333302,-0.0578744357291768,0.6313136642579308,0.1204316699077365,0.1204316699077365,0.7271876421085274,0,0.6741878168578811
2026-02-12 15:53:38.712721+00:00,order,0.6784806406756838,-0.0404094456576463,0.6389136871417149,0.1182440413840019,0.1182440413840019,0.3346211197693568,0,0.5828833398111214
2026-02-12 15:53:43.945295+00:00,order,0.6681030528055646,-0.0103775878701192,0.6462192952135146,0.1151120858450391,0.1151120858450391,0.19010825345923552,0,0.5473844385855778
2026-02-12 15:53:49.148039+00:00,order,0.6608818944864898,-0.0072211583190747,0.65450692685707,0.1094912038389357,0.1094912038389357,0.05822355957285428,0,0.5145517792685629
2026-02-12 15:53:54.347921+00:00,order,0.6312116892432469,-0.0296702052432429,0.6550788800604826,0.1093299699886572,0.1093299699886572,-0.21830419252572686,0,0.44563966685584266
2026-02-12 15:54:44.863683+00:00,order,2.5844706670000046,1.9532589777567575,0.7507143741147686,0.4452355515834943,0.4452355515834943,4.11862055121929,1,0.9839934393553172
2026-02-12 15:54:50.078592+00:00,order,2.36856143999994,-0.2159092270000648,0.8352580944355988,0.5728783537034597,0.5728783537034597,2.6764902804444737,1,0.9356250532593867
2026-02-12 15:54:55.300692+00:00,order,2.419470157142833,0.0509087171428932,0.9249096043914248,0.6704663551935605,0.6704663551935605,2.2291357965604934,1,0.9028355744508524
2026-02-12 15:51:07.118439+00:00,payment,0.496291626961544,0.0,0.496291626961544,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:12.338592+00:00,payment,0.4688965808269184,-0.0273950461346256,0.4688965808269184,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:17.540796+00:00,payment,0.4997801666888841,0.0308835858619657,0.4997801666888841,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:22.754856+00:00,payment,0.9043408559599994,0.4045606892711152,0.9043408559599994,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:27.981742+00:00,payment,1.1057886391304237,0.2014477831704243,1.1057886391304237,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:33.193179+00:00,payment,1.028821711499999,-0.0769669276304247,1.028821711499999,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:38.433658+00:00,payment,1.0561952833333332,0.0273735718333343,1.0561952833333332,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:43.711001+00:00,payment,0.7500648969393929,-0.3061303863939403,0.7500648969393929,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:48.964927+00:00,payment,0.5785392979361685,-0.1715255990032244,0.5785392979361685,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:54.218294+00:00,payment,0.5259390808936238,-0.0526002170425446,0.5259390808936238,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:59.463601+00:00,payment,0.5214401609565239,-0.0044989199370999,0.5214401609565239,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:04.689478+00:00,payment,0.4945765463269253,-0.0268636146295985,0.4945765463269253,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:09.924747+00:00,payment,0.6191425903000095,0.1245660439730841,0.6191425903000095,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:15.141718+00:00,payment,0.6711318944857209,0.0519893041857113,0.6711318944857209,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:20.347243+00:00,payment,0.6770746141388851,0.0059427196531642,0.6770746141388851,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:25.569938+00:00,payment,0.625851800210524,-0.0512228139283611,0.625851800210524,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:30.795692+00:00,payment,0.5190848256170187,-0.1067669745935052,0.5190848256170187,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:36.008955+00:00,payment,0.4527232000363586,-0.0663616255806601,0.4527232000363586,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:41.222455+00:00,payment,0.4857763776530637,0.0330531776167051,0.4857763776530637,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:46.457127+00:00,payment,0.5285036543913045,0.0427272767382408,0.650498190214331,0.2092110737059642,0.2092110737059642,-0.5831170103093286,0,0.3582156854450558
2026-02-12 15:52:51.678549+00:00,payment,0.5100198795714315,-0.018483774819873,0.6511846028448255,0.2087003974761941,0.2087003974761941,-0.6763989191227885,0,0.3370654998513758
2026-02-12 15:52:56.895865+00:00,payment,0.6649518973684304,0.1549320177969989,0.660987368671901,0.2042444347367551,0.2042444347367551,0.019410706106333726,0,0.5048525241681838
2026-02-12 15:53:02.106757+00:00,payment,0.7321568000000049,0.0672049026315745,0.6726062003374571,0.201177765630394,0.201177765630394,0.2960098471913385,0,0.5734668022638811
2026-02-12 15:53:07.335374+00:00,payment,0.7353682648918899,0.0032114648918849,0.6641575707840517,0.1943664354824264,0.1943664354824264,0.3663734118037921,0,0.5905823770743269
