timestamp,service,latency,latency_delta,rolling_mean,rolling_std,failure
2026-02-12 13:44:55.433036+00:00,order,2.037530915384615,-0.0978397390699412,2.096412477670864,0.050331162966476,0
2026-02-12 13:45:00.630571+00:00,order,2.020331607846156,-0.0171993075384588,2.069539053803733,0.0472043726304863,0
2026-02-12 13:45:05.845434+00:00,order,2.0603174835833333,0.0399858757371771,2.0706618588870658,0.0468285441394957,0
2026-02-12 13:45:11.032347+00:00,order,2.034121300166665,-0.0261961834166681,2.057534392287065,0.0458219064595442,0
2026-02-12 13:45:16.247606+00:00,order,2.1629576584166634,0.1288363582499982,2.0630517930794867,0.0576670643046219,0
2026-02-12 13:45:21.469076+00:00,order,2.268534518272728,0.1055768598560646,2.1092525136571094,0.1051204826224663,0
2026-02-12 13:45:26.669420+00:00,order,2.142282450166666,-0.1262520681060621,2.133642682121211,0.0927508909582138,0
2026-02-12 13:45:31.891946+00:00,order,2.099045625166658,-0.0432368250000081,2.1413883104378764,0.0865033365156624,0
2026-02-12 13:45:37.107005+00:00,order,2.125730641833343,0.0266850166666849,2.159710178771212,0.0651763103260167,0
2026-02-12 13:45:42.313910+00:00,order,2.261262872999996,0.1355322311666529,2.179371221687878,0.0796263559524664,0
2026-02-12 13:45:47.536546+00:00,order,1.9747869770769213,-0.2864758959230744,2.120621713448717,0.1024799033256229,0
2026-02-12 13:45:52.748751+00:00,order,1.805899753846164,-0.1688872232307572,2.0533451741846163,0.1717254953455158,0
2026-02-12 13:45:57.967078+00:00,order,1.8496607214999907,0.0437609676538266,2.0034681934512832,0.1903410373623862,0
2026-02-12 13:46:03.162711+00:00,order,1.8103661076923063,-0.0392946138076844,1.940395286623076,0.1919428257177438,0
2026-02-12 13:46:08.379028+00:00,order,2.107192783333346,0.2968266756410398,1.9095812686897455,0.1298904074532956,0
2026-02-12 13:46:13.607337+00:00,order,2.0921261666666737,-0.0150666166666724,1.933049106607696,0.1531365649362936,0
2026-02-12 13:46:18.808031+00:00,order,2.3765970453636203,0.2844708786969465,2.0471885649111874,0.2287094042884076,0
2026-02-12 13:46:24.021751+00:00,order,2.474181900000008,0.0975848546363877,2.1720928006111917,0.2619793337500217,0
2026-02-12 13:46:29.262703+00:00,order,2.1675219832500074,-0.3066599167500006,2.243523975722731,0.1718977263961488,0
2026-02-12 13:46:34.479869+00:00,order,2.1406132727272715,-0.0269087105227359,2.250208073601516,0.1658134089203158,0
2026-02-12 13:46:39.676781+00:00,order,2.0123001168333308,-0.1283131558939407,2.234242863634848,0.187291359423066,0
2026-02-12 13:46:44.875585+00:00,order,1.8705775847692376,-0.1417225320640931,2.133038971515971,0.2242146272853565,0
2026-02-12 13:46:50.071373+00:00,order,1.8088655356428616,-0.061712049126376,1.9999756986445416,0.1591143788990108,0
2026-02-12 13:46:55.261745+00:00,order,1.713914499999995,-0.0949510356428666,1.909254201994539,0.1687282166699206,0
2026-02-12 13:47:00.461286+00:00,order,1.7199205532666688,0.0060060532666739,1.8251156581024184,0.123288870636514,0
